2018-12-07 12:30:54,1.68
2018-12-07 12:30:56,1.68
2018-12-07 12:30:58,1.68
2018-12-07 12:31:00,1.68
2018-12-07 12:36:22,1.68
2018-12-07 12:36:24,1.68
2018-12-07 12:36:26,1.68
2018-12-07 12:36:28,1.68
2018-12-07 12:36:30,1.68
2018-12-07 12:36:32,1.68
2018-12-07 12:36:34,1.68
2018-12-07 12:36:36,1.68
2018-12-07 12:36:38,1.68
2018-12-07 12:36:40,1.68
2018-12-07 12:36:42,1.68
2018-12-07 12:36:44,1.68
2018-12-07 12:36:46,1.68
2018-12-07 12:36:48,1.68
2018-12-07 12:36:50,1.68
2018-12-07 12:36:52,1.68
2018-12-07 12:36:54,1.68
2018-12-07 12:36:56,1.68
2018-12-07 12:36:59,1.68
2018-12-07 12:37:00,1.68
2018-12-07 12:37:02,1.68
2018-12-07 12:37:04,1.68
2018-12-07 12:37:06,1.68
2018-12-07 12:37:08,1.68
2018-12-07 12:37:10,1.68
2018-12-07 12:37:12,1.68
2018-12-07 12:37:14,1.68
2018-12-07 12:37:16,1.68
2018-12-07 12:37:18,1.68
2018-12-07 12:37:20,1.68
2018-12-07 12:37:22,1.68
2018-12-07 12:37:24,1.68
2018-12-07 12:37:26,1.68
2018-12-07 12:37:28,1.68
2018-12-07 12:37:30,1.68
2018-12-07 12:45:36,1.68
2018-12-07 12:45:38,1.68
2018-12-07 12:45:40,1.68
2018-12-07 12:45:42,1.68
2018-12-07 12:45:44,1.68
2018-12-07 12:45:46,1.68
2018-12-07 12:45:48,1.68
2018-12-07 12:45:50,1.68
2018-12-07 12:45:52,1.68
2018-12-07 12:45:54,1.68
2018-12-07 12:45:56,1.68
2018-12-07 12:46:14,1.68
2018-12-07 12:46:16,1.68
2018-12-07 12:46:18,1.68
2018-12-07 12:46:20,1.68
2018-12-07 12:46:22,1.68
2018-12-07 12:46:24,1.68
2018-12-07 12:46:52,1.68
2018-12-07 12:46:55,1.68
2018-12-07 12:46:57,1.68
2018-12-07 12:46:59,1.68
2018-12-07 12:47:01,1.68
2018-12-07 12:47:03,1.68
2018-12-07 12:47:05,1.68
2018-12-07 12:47:12,1.68
2018-12-07 12:47:14,1.68
2018-12-07 12:47:16,1.68
2018-12-07 12:47:18,1.68
2018-12-07 12:47:20,1.68
2018-12-07 13:05:15,1.56
2018-12-07 13:05:18,1.56
2018-12-07 13:05:20,1.56
2018-12-07 13:05:36,1.56
2018-12-07 13:05:38,1.56
2018-12-07 13:05:40,1.56
2018-12-07 13:05:42,1.56
2018-12-07 13:05:44,1.56
2018-12-07 13:05:46,1.56
2018-12-07 13:05:48,1.56
2018-12-07 13:05:50,1.56
2018-12-07 13:05:52,1.56
2018-12-07 13:05:54,1.56
2018-12-07 13:05:56,1.56
2018-12-07 13:05:58,1.56
2018-12-07 13:06:00,1.56
2018-12-07 13:06:02,1.56
2018-12-07 13:06:04,1.56
2018-12-07 13:06:06,1.56
2018-12-07 13:06:08,1.56
2018-12-07 13:06:10,1.56
2018-12-07 13:06:12,1.56
2018-12-07 13:06:14,1.56
2018-12-07 13:06:48,1.56
2018-12-07 13:06:50,1.56
2018-12-07 13:06:52,1.56
2018-12-07 13:06:54,1.56
2018-12-07 13:06:57,1.56
2018-12-07 13:06:59,1.56
2018-12-07 13:07:01,1.56
2018-12-07 13:07:03,1.56
2018-12-07 13:07:05,1.56
2018-12-07 13:07:07,1.56
2018-12-07 13:07:09,1.56
2018-12-07 13:07:11,1.56
2018-12-07 13:07:13,1.56
2018-12-07 13:07:15,1.56
2018-12-07 13:07:17,1.56
2018-12-07 13:07:19,1.56
2018-12-07 13:07:21,1.56
2018-12-07 13:07:23,1.56
2018-12-07 13:07:25,1.56
2018-12-07 13:07:27,1.56
2018-12-07 13:07:29,1.56
2018-12-07 13:07:31,1.56
2018-12-07 13:07:33,1.56
2018-12-07 13:08:12,1.56
2018-12-07 13:08:14,1.56
2018-12-07 13:09:47,1.56
2018-12-07 13:09:49,1.56
2018-12-07 13:09:51,1.56
2018-12-07 13:09:53,1.56
2018-12-07 13:09:55,1.56
2018-12-07 13:09:57,1.56
2018-12-07 13:09:59,1.56
2018-12-07 13:10:01,1.56
2018-12-07 13:10:03,1.56
2018-12-07 13:10:06,1.56
2018-12-07 13:10:07,1.56
2018-12-07 13:10:09,1.56
2018-12-07 13:10:11,1.56
2018-12-07 13:10:13,1.56
2018-12-07 13:10:15,1.56
2018-12-07 13:10:19,1.56
2018-12-07 13:10:22,1.56
2018-12-07 13:10:24,1.56
2018-12-07 13:10:26,1.56
2018-12-07 13:10:28,1.56
2018-12-07 13:10:30,1.56
2018-12-07 13:10:32,1.56
2018-12-07 13:10:34,1.56
2018-12-07 13:10:36,1.56
2018-12-07 13:10:38,1.56
2018-12-07 13:10:40,1.56
2018-12-07 13:16:31,1.34
2018-12-07 13:16:33,1.34
2018-12-07 13:16:35,1.34
2018-12-07 13:16:37,1.34
2018-12-07 13:16:39,1.34
2018-12-07 13:16:41,1.34
2018-12-07 13:16:43,1.34
2018-12-07 13:16:45,1.34
2018-12-07 13:16:47,1.34
2018-12-07 13:16:49,1.34
2018-12-07 13:16:51,1.34
2018-12-07 13:16:53,1.34
2018-12-07 13:16:55,1.34
2018-12-07 13:16:57,1.34
